full_text,cleaned,sentiment,label
MAKANYA JANGAN JADI PEMBOHONG.IKN BOHONG SWA SEMBADA BOHONG PERTUMBUHAN BOHONG ESEMKA BOHONG ANAK GAK MAU JADI PEJABAT BOHONG..!!! APA YG BENAR OMONGAN LOE!! MUAAAK TAHU,pembohongikn bohong swa sembada bohong tumbuh bohong esemka bohong anak gak jabat bohong yg omong loe muaaak,negatif,0
Di duga penghuni sekitar IKN yg pertama bukan ASN tapi PSK...!,duga huni ikn yg asn psk,negatif,0
@neVerAl0nely IKN akan menjadi kota prostitusi?,neveralnely ikn kota prostitusi,negatif,0
@pecintaikannih @urfairyn @kal_syah @sewverus Sebutin contoh ikn bagus nya dimana dong bang wkwkwkw pengen tau serius. Lebih logis mana bangun kota dari 0 atau upgrade kota yang udah ada? Coba pikir lagi oiya udh resmi dibuka belum kata mulyono kapan yaa dibukanya hehehe,pecintaikannih urfairyn kalsyah sewverus sebutin contoh ikn bagus nya bang wkwkwkw ken tau serius logis bangun kota upgrade kota udah coba pikir oiya udh resmi buka mulyono yaa buka hehehe,positif,0
Pedang dan Trisula IKN: Rudal KHAN &amp; HİSAR Jadi Sinyal Kekuatan Baru Ind... https://t.co/PA7KWgqIJe lewat @YouTube,pedang trisula ikn rudal khan amp hi sar sinyal kuat ind youtube,negatif,0
@m0chapops loh ikn tuh jadi kah? kirain kota mati,mchapops loh ikn tuh kah kirain kota mati,negatif,0
aku (bukan pendukung 02) mengerjakan tugas analisis IKN dengan senang hati (semoga),dukung kerja tugas analisis ikn senang hati moga,negatif,0
Kepolisian Daerah Kalimantan Timur Beserta seluruh staf dan jajaran mengucapkan: Pray For KMP Muchlisa 05 Mei di Perariran Kabupaten Penajam Paser Utara #polri #poldakaltim #divhumas #ibukotanusantara #Kaltim #IKN #mahakam https://t.co/WbExZg9Ym8,polisi daerah kalimantan timur staf jajar pray for kmp muchlisa mei perariran kabupaten najam paser utara polri poldakaltim divhumas ibukotanusantara kaltim ikn mahakam,negatif,1
@ZeckJalendrow Ikan ya manteb lah bg ikn yang gak manteb .... ,zeckjalendrow ikan ya manteb bg ikn gak manteb,negatif,0
@MariaAlkaff_ Indonesia ntar ada kampus di IKN dulu,mariaalkaff indonesia ntar kampus ikn,negatif,0
@SigitWasito8 Jelas kok yg punya track record pembohong siapa? Dari mobil SMK sampai IKN sudah berapa kebohongan dibuat? Salah alamat demonya harusnya di solo,sigitwasito yg track record bohong mobil smk ikn bohong salah alamat demo solo,negatif,0
@hellfiend833103 @SiLegendaHidup @alisyarief @jokowi Pembangunan yg mana? Ikn? Kan belum rampung. Tol? Kan dijual ke swasta jalannya,hellfiend silegendahidup alisyarief jokowi bangun yg ikn rampung tol jual swasta jalan,negatif,0
@PngAdilnR4kyt Gapapa semuaaaanya kan .ilik Jokowi Tanah bumi lautan hukum PSN IKN PIK dlllll semua milik Jokowi,pngadilnrkyt gapapa semuaaaanya ilik jokowi tanah bumi laut hukum psn ikn pik dlllll milik jokowi,negatif,0
Waduh penduduk yang duluan mendiami IKN adalah PSK.,duduk duluan ami ikn psk,negatif,0
@hueruf gw 01 nar bayangin nar satu kelas dari 40 orang itu cuman gw 01. Masih ingat banget dikatain gak nonton debat mereka selalu banggain ikn... ikn gak ada hasilnya aoakwokw,hueruf gw nar bayangin nar kelas orang cuman gw banget dikatain gak nonton debat banggain ikn ikn gak hasil aoakwokw,negatif,0
@kangkukanggg BJROTTT final di ikn Kyknya iya makanya itu ditenangin pak lurah,kangkukanggg bjrottt final ikn kyknya iya ditenangin lurah,negatif,0
@CakKhum IKN : Ibu Kota Ngesex .. open BO center,cakkhum ikn kota ngesex open bo center,negatif,0
@detikcom @detikjatengcom Ah elaahhh lu jg bilang esemka bilang IKN udh byk investor ngantri dll dll udh anggap kita gk punya akal sehat buat bisa bedain mana yg suka ngibul mana yg jujur ,detikcom detikjatengcom ah elaahhh lu jg bilang esemka bilang ikn udh byk investor ngantri dll dll udh anggap gk akal sehat bedain yg suka ngibul yg jujur,negatif,0
@kualikummall @urfairyn @kal_syah @sewverus IKN sekarang jadi Bagus kemakan media yang ngejatohin pemerintah mulu sih. Paparan udah banyak masalah IKN gausah nanya ke gue kalau urgent ama apa. Dikira transum juga gadiupgrade? gak selinear itu bangun negara.,kualikummall urfairyn kalsyah sewverus ikn bagus makan media ngejatohin perintah mulu sih papar udah ikn gausah nanya gue urgent ama transum gadiupgrade gak linear bangun negara,positif,1
@jokovvl @jokowi @DianSandiU @xquitavee @AndreasSolusi @mas_veel_ @Asosiasi_Korupt @Bambangmulyonoo @FDonghun @gtobing2903 @Gondo_Maruto @DedynurPalakka Ekonomi meroket se meroket meroketnyA Ikn antri investor se antri antri ny Mbl smk 6000 unit bahkan bingung 3/4 x lipat dan indent 3 tahun se inden inden nya Itu semua SUDAH tapi BLOM,jokovvl jokowi diansandiu xquitavee andreassolusi masveel asosiasikorupt bambangmulyonoo fdonghun gtobing gondomaruto dedynurpalakka ekonomi roket roket roket ikn antri investor antri antri ny mbl smk unit bingung x lipat indent inden inden nya blom,negatif,0
@nosmoke_sanji @tanyakanrl Gw milih karna visi misi &amp; programnya bkn karna kejebak sama pencitraan di sosmed. Pas beliau bilang mau bikin program MBG sekelas menteri keuangan aja keberatan karna pemerintah lg habis2an baru bangun IKN. Terus yg paling parah wakilnya jg nabrak konstitusi. Kok pd tutup mata,nosmokesanji tanyakanrl gw milih karna visi misi amp program bkn karna jebak citra sosmed pas beliau bilang bikin program mbg kelas menteri uang aja berat karna perintah lg habis bangun ikn yg parah wakil jg nabrak konstitusi pd tutup mata,negatif,0
@neVerAl0nely Biarkan IKN menggeliat mengikuti hukum alam ada gula ada semut drpd dihuni bnyk tikus ..,neveralnely biar ikn geliat hukum alam gula semut drpd huni bnyk tikus,negatif,0
@Mdy_Asmara1701 @RizalVictor3 Kerjaan @jokowi yg cuma cari sensasi dengan tipuan2 IKN.,mdyasmara rizalvictor kerja jokowi yg cari sensasi tipu ikn,negatif,0
@bukatapak @kompascom pengen penghematan anggaran? bubarkan itu IKN. kurangi penghasilan anggota dewan batasi wamen dan komisaris BUMN jalur sodokan parpol dan relawan. bukan malah fasis ke orang miskin,bukatapak kompascom ken hemat anggar bubar ikn hasil anggota dewan batas wamen komisaris bumn jalur sodok parpol rawan fasis orang miskin,negatif,0
@ShandyHarahap @neVerAl0nely Yg ambisi bkin IKN aja npa mst pak Prabowo,shandyharahap neveralnely yg ambisi bkin ikn aja npa mst prabowo,negatif,0
IKN Nusantara Kota Cerdas Masa Depan Indonesia https://t.co/JxBcMJ1Xap,ikn nusantara kota cerdas indonesia,negatif,0
@Boediantar4 Walaupun video ini tidak menunjukkan siapa yg hadir dan siapa yang berbicara tapi Galfok sama isinya.. Danantara tidak ada dalam janji @prabowo sama halnya dengan @jokowi IKN tidak ada dalam janjinya artinya 11/12 ,boediantar video yg hadir bicara galfok isi danantara janji prabowo jokowi ikn janji arti,negatif,0
@milkyrightway ikn : sehat a,milkyrightway ikn sehat a,negatif,0
ikn menjadikan indonesia lebih maju https://t.co/BHeQA7X31K,ikn indonesia maju,negatif,0
ikn menjadikan indonesia lebih maju https://t.co/PMiHaknlLK,ikn indonesia maju,negatif,0
ikn menjadikan indonesia lebih maju https://t.co/Y14CNFiDvN,ikn indonesia maju,negatif,0
ikn menjadikan indonesia lebih maju https://t.co/MvsCwXrOFT,ikn indonesia maju,negatif,0
ikn menjadikan indonesia lebih maju https://t.co/iT83yzvFhy,ikn indonesia maju,negatif,0
ikn apa kabar,ikn kabar,negatif,0
@kyuitten IKN jun?,kyuitten ikn jun,negatif,0
@liaasister Hah... Bisa²nya incarannya pekerja² IKN. Bukannya fokus kerja malah ngurusin hasrat.,liaasister hah nya incar kerja ikn fokus kerja ngurusin hasrat,negatif,0
@neVerAl0nely ikn ini sebenernya statusnya ape sih ibukota negara? njay kuproy ama yg modelan begini diembat juga? https://t.co/7rof9miz6Q,neveralnely ikn sebenernya status ape sih ibukota negara njay kuproy ama yg model embat,negatif,0
Sejumlah lembaga internasional turut andil dalam kelanjutan pembangunan IKN. Seperti apa?https://t.co/K1quVwuOxV,lembaga internasional andil bangun ikn,negatif,0
@MariaAlkaff_ Gak kaget mah...Mereka sudah ada seblm IKN berada...,mariaalkaff gak kaget mahmereka seblm ikn,negatif,0
Kaltim Tancap Gas Sambut IKN Ini 4 Fokus Pembangunan Besar 2025 2029 https://t.co/pIFcYuKD4u,kaltim tancap gas sambut ikn fokus bangun,negatif,0
[HOAKS atau FAKTA]: Uang Zakat dan Infak Dipakai untuk Bangun Masjid di IKN https://t.co/11WgwV7l0B,hoaks fakta uang zakat infak pakai bangun masjid ikn,negatif,0
@MariaAlkaff_ innalillahi... IKN sepi di ramaikan PSK dan open BO Naudzubillah,mariaalkaff innalillahi ikn sepi ramai psk open bo naudzubillah,negatif,0
@txtfromIR IKN dan Sihanoukville jadi sister city aja,txtfromir ikn sihanoukville sister city aja,negatif,0
@MariaAlkaff_ Trik biar anak istri PNS yg ditugaskan ke IKN mau langsung ikut saat itu juga. Tau sendiri kan resikonya.,mariaalkaff trik biar anak istri pns yg tugas ikn langsung tau resiko,negatif,0
2024 gue 14 hari kerja di ikn emang banyak sih psk nya Ada hotel bintang 5 cuman 1 di ikn dan itu woow banget ,gue kerja ikn emang sih psk nya hotel bintang cuman ikn woow banget,negatif,0
@neVerAl0nely 2024 gue 14 hari kerja di ikn emang banyak sih psk nya,neveralnely gue kerja ikn emang sih psk nya,negatif,0
@Tan_Mar3M Selama menjabat presiden 2 priode harta jokowi ditaksir mencapai ribuan triliun dari hasil korupsi IKN Jiwasraya ASABRI Pertamina dll.,tanmarm jabat presiden priode harta jokowi taksir capai ribu triliun hasil korupsi ikn jiwasraya asabri pertamina dll,negatif,0
Pak @prabowo apakah seorang Wakil Presiden bertingkah seenak udel terkait dunia pendidikan??? Yang harus dikedepankan itu adab dan moral anak bangsa. Yang urgent itu memperbaiki sekolah² rusak. Suruh ke IKN aja pak Wapresnya !!,prabowo orang wakil presiden ting enak udel kait dunia didik adab moral anak bangsa urgent sekolah rusak suruh ikn aja wapresnya,negatif,1
@kompascom Gak penting sekolah lebih penting IKN dan KCJB walaupun tidak urgen yang penting keuangan negara bangkrut,kompascom gak sekolah ikn kcjb urgen uang negara bangkrut,negatif,0
@liaasister Efek IKN sepi di ramaikan Para PSK dan open BO,liaasister efek ikn sepi ramai psk open bo,negatif,0
@hariankompas Mungkin sengaja disesuaikan siap dgn peresmian penggunaan kantor presiden di IKN .,hariankompas sengaja sesuai dgn resmi kantor presiden ikn,negatif,0
@Sumarno12998913 @DokterTifa IKN mendapat ratusan triliun dari APBN untung dimana? Pertanyaannya apa urgensinya IKN saat ini ?,sumarno doktertifa ikn ratus triliun apbn untung urgensi ikn,negatif,0
@neVerAl0nely We leh we leh jadi ini toh tujuan pembangunan IKN Ngedabrus tenan,neveralnely we leh we leh tuju bangun ikn ngedabrus tenan,negatif,0
'Prostitusi' gegara proyek #IKN (?),prostitusi gegara proyek ikn,negatif,0
IKN mendorong pengembangan infrastruktur modern dari transportasi cerdas hingga layanan publik digital. Hal ini akan meningkatkan kualitas hidup masyarakat dan memperkuat daya saing global Indonesia. #InfrastrukturModern #LayananDigital #IKNTangguh https://t.co/Bdhf65FrjH,ikn dorong kembang infrastruktur modern transportasi cerdas layan publik digital tingkat kualitas hidup masyarakat kuat daya saing global indonesia infrastrukturmodern layanandigital ikntangguh,negatif,0
IKN jadi simbol transformasi bangsa menuju Indonesia Maju. Kota masa depan yang dibangun dengan semangat gotong royong. #IKNUntukIndonesia #PeradabanBaru #IndonesiaMaju https://t.co/83hjHKGtMp,ikn simbol transformasi bangsa tuju indonesia maju kota bangun semangat gotong royong iknuntukindonesia peradabanbaru indonesiamaju,negatif,0
IKN dirancang sebagai kota hijau dan pintar. Ramah lingkungan modern dan berkelanjutan untuk generasi mendatang. #IKNHijau #SmartCityIndonesia #LingkunganLestari https://t.co/ur8VzK0GxA,ikn rancang kota hijau pintar ramah lingkung modern generasi iknhijau smartcityindonesia lingkunganlestari,negatif,0
Pembangunan IKN bukan sekadar pindah ibu kota tapi langkah nyata mewujudkan Indonesia yang adil dan merata dari Sabang sampai Merauke. #IKNNusantara #IndonesiaSentris #PemerataanPembangunan https://t.co/gfAJn1PTDg,bangun ikn pindah kota langkah nyata wujud indonesia adil sabang merauke iknnusantara indonesiasentris pemerataanpembangunan,negatif,0
IKN Nusantara membuka peluang kerja investasi dan pemerataan ekonomi di luar Jawa. Masa depan Indonesia dimulai dari sini. #IKNNusantara #EkonomiMerata #MasaDepanIndonesia https://t.co/53EDlf6Emm,ikn nusantara buka peluang kerja investasi perata ekonomi jawa indonesia iknnusantara ekonomimerata masadepanindonesia,negatif,0
@MariaAlkaff_ IKN goes to Las Vegas City... Sy dukung IKN jadi Las Vegasnya Indonesia!!!!,mariaalkaff ikn goes to las vegas city sy dukung ikn las vegasnya indonesia,negatif,0
Harusnya Jokowi dan buzzernya tinggal dan menetap di IKN Jokowi mmg super sekali bohongnya,jokowi buzzernya tinggal ikn jokowi mmg super bohong,negatif,1
Pemuja IKN silakan komen,puja ikn sila komen,negatif,0
@VIVAcoid Pemuja IKN silakan komen ,vivacoid puja ikn sila komen,negatif,0
Dukungan penuh terhadap pembangunan Ibu Kota Nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan. #IKN #IbuKotaNusantara #IndonesiaMaju #PembangunanBerkelanjutan #TransformasiIndonesia https://t.co/6UjxcBqyWS,dukung penuh hadap bangun kota nusantara pusat perintah hijau modern ikn ibukotanusantara indonesiamaju pembangunanberkelanjutan transformasiindonesia,negatif,0
Dukungan penuh terhadap pembangunan Ibu Kota Nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan. #IKN #IbuKotaNusantara #IndonesiaMaju #PembangunanBerkelanjutan #TransformasiIndonesia https://t.co/Z7bB4XFnkk,dukung penuh hadap bangun kota nusantara pusat perintah hijau modern ikn ibukotanusantara indonesiamaju pembangunanberkelanjutan transformasiindonesia,negatif,0
Coba lihat berita jorok kotor yg di narasika oleh kaum blepotan memalukan sampai sampainya berani menarasikan berita berita yg jijik itu ngak seneng ngak apa apa kalian ngak usah lihat IKN dan IKN bukan buat kalian.,coba lihat berita jorok kotor yg narasika kaum blepot malu berani narasi berita berita yg jijik ngak neng ngak ngak lihat ikn ikn,negatif,0
@MartinusButarb1 Kalo udah jadi kemungkinan China bakal ekspor psk pak nya ke IKN.. ,martinusbutarb kalo udah china ekspor psk nya ikn,negatif,0
@MariaAlkaff_ terima kasih jokowi akhirnya ada kegiatan perekonomian di IKN yg anda banggakan,mariaalkaff terima kasih jokowi giat ekonomi ikn yg bangga,positif,0
 Bukan sekadar pindah kota tapi pindah strategi! IKN siap jadi mesin ekonomi baru Indonesia! #SmartCityGemoy #IKNGoGreen #EfisienItuIKN ️ #NusantaraMajuTerus https://t.co/fKJeVMYYBM,pindah kota pindah strategi ikn mesin ekonomi indonesia smartcitygemoy ikngogreen efisienituikn nusantaramajuterus,negatif,0
@KompasTV IKN aja sampai mabuk...,kompastv ikn aja mabuk,negatif,0
@vanegar77 @jokovvl Ya udah kalo begini bagaimana: 472 investor antre masuk IKN.,vanegar jokovvl ya udah kalo investor antre masuk ikn,negatif,0
@neVerAl0nely Bukane emang itu tujuan utama nya DiBangun IKN ?? ‍,neveralnely bukane emang tuju utama nya bangun ikn,negatif,0
Waduh IKN jadi sarang Prostitusi bisa jadi kota lendir nih lama-lama.. Parah!! 4feed kamu enggak takot di serbu buzzer termul ya.. https://t.co/vWYgCII559,ikn sarang prostitusi kota lendir nih lamalama parah feed takot serbu buzzer termul ya,negatif,0
fun run 5 km di ikn jika dirayakan pas musim buah sekaligus diadakan bazar buah buahan di ikn sebagai icon negara yang subur rasanya bagus,fun run km ikn raya pas musim buah bazar buah buah ikn icon negara subur bagus,positif,1
@DianSandiU Sepertinya emang dirancang buat kegaduhan berlarut-larut deh mas Meredakan issue-issue yang lebih penting. Macam pagar laut kelanjutan IKN bahkan progress pesanan ribuan armada ESEMKA. Saya curiga RS cs ini emang bagian dari gang Solo yang diciptakan untuk itu,diansandiu emang rancang gaduh berlarutlarut deh mas reda issueissue pagar laut ikn progress pesan ribu armada esemka curiga rs cs emang gang solo cipta,negatif,1
@alisyarief Preman pindahkan ke IKN aja biar sana rame ..,alisyarief preman pindah ikn aja biar rame,negatif,0
Kota Baru Luka Lama Mereka bilang IKN adalah simbol masa depan Kota pintar pusat peradaban tapi belum genap fondasinya mengering bau transaksi tubuh sudah lebih dulu menetap. Bukan negara yang mengirim para PSK tapi negara yang membiarkan ruang tumbuhnya. Ketika ribuan,kota luka bilang ikn simbol kota pintar pusat adab genap fondasi ering bau transaksi tubuh negara kirim psk negara biar ruang tumbuh ribu,negatif,0
@MariaAlkaff_ Perlu PSK dulu biar ASN yg datangvke IKN ada hiburan gak kuat klo disanan sepi..,mariaalkaff psk biar asn yg datangvke ikn hibur gak kuat klo disanan sepi,negatif,0
Astaghfirullah .. open BO marak nih di IKN Penghuni IKN kok malah banyak PSK begini .. ya Fenomena ini memicu keresahan sosial dan tantangan bagi penegakan hukum setempat. https://t.co/jiJew2nCfg https://t.co/CZ3FVvQRrJ,astaghfirullah open bo marak nih ikn huni ikn psk ya fenomena picu resah sosial tantang tega hukum,negatif,0
@tham878 Yg daftar mau beli esemka udah 6 jt mau hitung jumlah like?? Wkwkwkwk Mending kumpulin 120 investor ikn dari Singapura,tham yg daftar beli esemka udah jt hitung like wkwkwkwk mending kumpulin investor ikn singapura,negatif,1
Penghuni pertama IKN justru PSK https://t.co/gXan590uV6,huni ikn psk,negatif,0
Penghuni pertama IKN bukanlah ASN tapi PSK https://t.co/e90DIwiGCl,huni ikn asn psk,negatif,0
Salut sama abangnya.Selanjutnya buat tugu ini ya mas taruh depan IKN https://t.co/iVt74cEWCi,salut abangnyaselanjutnya tugu ya mas taruh ikn,negatif,0
@barcastap beliau katakan tetap kawal Proyek IKN yang lenyap hilang dari Pemberitaan ,barcastap beliau kawal proyek ikn lenyap hilang berita,negatif,0
Gimana gus @AgusYudhoyono . Ternyata bener kamu. IKN di paksakan hutang membengkak.,gimana gus agusyudhoyono nyata bener ikn paksa hutang bengkak,negatif,0
@CakKhum Salah satu jamaah saya tanahnya disewa kontraktor IKN sampai bulan 6 tahun depan. tapi hari ini kantor tsb sudah tidak ada aktifitas bahkan beberapa kali jamaah saya datang tidak ada orang sama sekali,cakkhum salah jamaah tanah sewa kontraktor ikn kantor tsb aktifitas kali jamaah orang,negatif,0
@20haee @ikabjagi mau ikn day6,haee ikabjagi ikn day,negatif,0
GUE JADI KEINGET WAK pas nonton debat cawapres nih orang ngomongin ikn ikn mulu sampe gue ama adek gue misuh nih orang ngomongin ikn mulu ,gue keinget wak pas nonton debat cawapres nih orang ngomongin ikn ikn mulu sampe gue ama adek gue misuh nih orang ngomongin ikn mulu,negatif,0
@Bersinar2023 IKN lah!!,sinar ikn,negatif,0
Pelaksanaan Proses Indetifikasi Penerbitan SIM. #polantashadir #polripresisi #korlantas #ibukotanusantara #ikn #polresppu #satlantasppu #polri https://t.co/TdFlDe0IH4,laksana proses indetifikasi terbit sim polantashadir polripresisi korlantas ibukotanusantara ikn polresppu satlantasppu polri,negatif,0
